# cpustress log
# mode=multi
# workload=AVX
# util=75.0
# threads=192
# interval=1s
# temp_threshold=90.0
# start_time=1763706354
timestamp,elapsed_sec,cpu_temp,cpu0_util,cpu1_util,cpu2_util,cpu3_util,cpu4_util,cpu5_util,cpu6_util,cpu7_util,cpu8_util,cpu9_util,cpu10_util,cpu11_util,cpu12_util,cpu13_util,cpu14_util,cpu15_util,cpu16_util,cpu17_util,cpu18_util,cpu19_util,cpu20_util,cpu21_util,cpu22_util,cpu23_util,cpu24_util,cpu25_util,cpu26_util,cpu27_util,cpu28_util,cpu29_util,cpu30_util,cpu31_util,cpu32_util,cpu33_util,cpu34_util,cpu35_util,cpu36_util,cpu37_util,cpu38_util,cpu39_util,cpu40_util,cpu41_util,cpu42_util,cpu43_util,cpu44_util,cpu45_util,cpu46_util,cpu47_util,cpu48_util,cpu49_util,cpu50_util,cpu51_util,cpu52_util,cpu53_util,cpu54_util,cpu55_util,cpu56_util,cpu57_util,cpu58_util,cpu59_util,cpu60_util,cpu61_util,cpu62_util,cpu63_util,cpu64_util,cpu65_util,cpu66_util,cpu67_util,cpu68_util,cpu69_util,cpu70_util,cpu71_util,cpu72_util,cpu73_util,cpu74_util,cpu75_util,cpu76_util,cpu77_util,cpu78_util,cpu79_util,cpu80_util,cpu81_util,cpu82_util,cpu83_util,cpu84_util,cpu85_util,cpu86_util,cpu87_util,cpu88_util,cpu89_util,cpu90_util,cpu91_util,cpu92_util,cpu93_util,cpu94_util,cpu95_util,cpu96_util,cpu97_util,cpu98_util,cpu99_util,cpu100_util,cpu101_util,cpu102_util,cpu103_util,cpu104_util,cpu105_util,cpu106_util,cpu107_util,cpu108_util,cpu109_util,cpu110_util,cpu111_util,cpu112_util,cpu113_util,cpu114_util,cpu115_util,cpu116_util,cpu117_util,cpu118_util,cpu119_util,cpu120_util,cpu121_util,cpu122_util,cpu123_util,cpu124_util,cpu125_util,cpu126_util,cpu127_util,cpu128_util,cpu129_util,cpu130_util,cpu131_util,cpu132_util,cpu133_util,cpu134_util,cpu135_util,cpu136_util,cpu137_util,cpu138_util,cpu139_util,cpu140_util,cpu141_util,cpu142_util,cpu143_util,cpu144_util,cpu145_util,cpu146_util,cpu147_util,cpu148_util,cpu149_util,cpu150_util,cpu151_util,cpu152_util,cpu153_util,cpu154_util,cpu155_util,cpu156_util,cpu157_util,cpu158_util,cpu159_util,cpu160_util,cpu161_util,cpu162_util,cpu163_util,cpu164_util,cpu165_util,cpu166_util,cpu167_util,cpu168_util,cpu169_util,cpu170_util,cpu171_util,cpu172_util,cpu173_util,cpu174_util,cpu175_util,cpu176_util,cpu177_util,cpu178_util,cpu179_util,cpu180_util,cpu181_util,cpu182_util,cpu183_util,cpu184_util,cpu185_util,cpu186_util,cpu187_util,cpu188_util,cpu189_util,cpu190_util,cpu191_util,thread0_ops_delta,thread1_ops_delta,thread2_ops_delta,thread3_ops_delta,thread4_ops_delta,thread5_ops_delta,thread6_ops_delta,thread7_ops_delta,thread8_ops_delta,thread9_ops_delta,thread10_ops_delta,thread11_ops_delta,thread12_ops_delta,thread13_ops_delta,thread14_ops_delta,thread15_ops_delta,thread16_ops_delta,thread17_ops_delta,thread18_ops_delta,thread19_ops_delta,thread20_ops_delta,thread21_ops_delta,thread22_ops_delta,thread23_ops_delta,thread24_ops_delta,thread25_ops_delta,thread26_ops_delta,thread27_ops_delta,thread28_ops_delta,thread29_ops_delta,thread30_ops_delta,thread31_ops_delta,thread32_ops_delta,thread33_ops_delta,thread34_ops_delta,thread35_ops_delta,thread36_ops_delta,thread37_ops_delta,thread38_ops_delta,thread39_ops_delta,thread40_ops_delta,thread41_ops_delta,thread42_ops_delta,thread43_ops_delta,thread44_ops_delta,thread45_ops_delta,thread46_ops_delta,thread47_ops_delta,thread48_ops_delta,thread49_ops_delta,thread50_ops_delta,thread51_ops_delta,thread52_ops_delta,thread53_ops_delta,thread54_ops_delta,thread55_ops_delta,thread56_ops_delta,thread57_ops_delta,thread58_ops_delta,thread59_ops_delta,thread60_ops_delta,thread61_ops_delta,thread62_ops_delta,thread63_ops_delta,thread64_ops_delta,thread65_ops_delta,thread66_ops_delta,thread67_ops_delta,thread68_ops_delta,thread69_ops_delta,thread70_ops_delta,thread71_ops_delta,thread72_ops_delta,thread73_ops_delta,thread74_ops_delta,thread75_ops_delta,thread76_ops_delta,thread77_ops_delta,thread78_ops_delta,thread79_ops_delta,thread80_ops_delta,thread81_ops_delta,thread82_ops_delta,thread83_ops_delta,thread84_ops_delta,thread85_ops_delta,thread86_ops_delta,thread87_ops_delta,thread88_ops_delta,thread89_ops_delta,thread90_ops_delta,thread91_ops_delta,thread92_ops_delta,thread93_ops_delta,thread94_ops_delta,thread95_ops_delta,thread96_ops_delta,thread97_ops_delta,thread98_ops_delta,thread99_ops_delta,thread100_ops_delta,thread101_ops_delta,thread102_ops_delta,thread103_ops_delta,thread104_ops_delta,thread105_ops_delta,thread106_ops_delta,thread107_ops_delta,thread108_ops_delta,thread109_ops_delta,thread110_ops_delta,thread111_ops_delta,thread112_ops_delta,thread113_ops_delta,thread114_ops_delta,thread115_ops_delta,thread116_ops_delta,thread117_ops_delta,thread118_ops_delta,thread119_ops_delta,thread120_ops_delta,thread121_ops_delta,thread122_ops_delta,thread123_ops_delta,thread124_ops_delta,thread125_ops_delta,thread126_ops_delta,thread127_ops_delta,thread128_ops_delta,thread129_ops_delta,thread130_ops_delta,thread131_ops_delta,thread132_ops_delta,thread133_ops_delta,thread134_ops_delta,thread135_ops_delta,thread136_ops_delta,thread137_ops_delta,thread138_ops_delta,thread139_ops_delta,thread140_ops_delta,thread141_ops_delta,thread142_ops_delta,thread143_ops_delta,thread144_ops_delta,thread145_ops_delta,thread146_ops_delta,thread147_ops_delta,thread148_ops_delta,thread149_ops_delta,thread150_ops_delta,thread151_ops_delta,thread152_ops_delta,thread153_ops_delta,thread154_ops_delta,thread155_ops_delta,thread156_ops_delta,thread157_ops_delta,thread158_ops_delta,thread159_ops_delta,thread160_ops_delta,thread161_ops_delta,thread162_ops_delta,thread163_ops_delta,thread164_ops_delta,thread165_ops_delta,thread166_ops_delta,thread167_ops_delta,thread168_ops_delta,thread169_ops_delta,thread170_ops_delta,thread171_ops_delta,thread172_ops_delta,thread173_ops_delta,thread174_ops_delta,thread175_ops_delta,thread176_ops_delta,thread177_ops_delta,thread178_ops_delta,thread179_ops_delta,thread180_ops_delta,thread181_ops_delta,thread182_ops_delta,thread183_ops_delta,thread184_ops_delta,thread185_ops_delta,thread186_ops_delta,thread187_ops_delta,thread188_ops_delta,thread189_ops_delta,thread190_ops_delta,thread191_ops_delta
1763706355,1,46.00,77.00,75.73,75.49,75.49,75.49,75.00,75.49,75.73,75.49,75.49,74.76,75.73,75.00,75.73,75.00,74.76,75.49,74.76,75.49,75.00,75.49,74.76,75.00,75.73,74.76,74.76,75.49,75.49,75.49,75.73,74.76,75.00,74.76,75.49,75.49,75.49,74.76,74.76,75.49,74.76,74.76,74.76,74.76,74.76,75.49,75.49,75.49,74.76,74.76,74.51,75.25,74.76,75.25,75.49,74.76,74.76,74.76,74.76,74.51,74.51,74.76,74.76,74.51,74.51,75.00,74.51,75.00,74.76,74.76,74.51,74.51,74.76,74.51,74.76,73.79,74.76,74.76,74.51,73.79,74.76,74.51,74.51,74.76,74.76,74.51,74.76,74.76,73.79,73.79,74.51,73.79,74.51,74.51,74.76,73.79,74.76,74.76,73.79,74.51,73.79,74.04,74.51,73.79,74.76,74.51,73.79,73.79,74.51,74.04,73.79,73.79,73.79,73.79,74.51,73.79,74.51,73.79,73.79,73.79,73.79,74.26,73.79,74.51,74.51,73.53,73.79,73.79,73.79,73.53,73.53,73.79,74.76,73.53,72.82,73.08,74.51,73.79,73.53,72.82,73.53,72.82,73.79,73.79,73.08,73.08,72.82,72.82,73.08,73.53,73.53,73.53,73.53,73.79,73.53,73.79,72.82,72.82,72.82,73.53,72.82,73.79,72.82,73.53,73.53,72.82,72.82,72.82,72.82,72.82,73.53,72.82,72.82,72.82,72.82,72.82,73.53,72.82,72.82,72.82,73.53,72.82,72.82,73.53,72.82,73.53,72.82,73.53,72.82,72.82,72.82,72.82,75.49,23486660,12773805,12780820,3380437,3326571,11323835,11324204,3230530,3303828,11248553,11252063,3196842,3219895,11337710,11346668,3231359,3220811,11200792,11208700,3375278,3643727,11171179,11178682,3145157,3158980,11123318,11127424,3117381,3134363,11147862,11151607,3196933,3171378,11078986,11087787,3114503,3121904,11123049,11130916,3123224,3119479,11097748,11100314,3237773,3248885,11072101,11075381,3173402,3168858,10994847,11001780,3571413,3277098,10993417,10997887,3259279,3265925,11010355,11014130,3333240,3343524,11051830,11061694,3626457,3447402,11380599,11393668,3874815,3874421,11098032,11109652,3885519,3870334,10985359,10993955,4041751,4288341,10945103,10949145,3999186,4004301,10959249,10968630,4142419,4154227,10933436,10936510,3961984,3959130,10853522,10864102,3882041,3897315,10921129,10928522,4288201,4309546,10860084,10864995,3850976,3849483,10899643,10911004,3594276,3603154,10912395,10919441,3912535,3919151,10892488,10900519,3932321,3945119,10865294,10865109,3918720,3934089,10954037,10962987,3684845,3679968,10800017,10816471,3850315,3856573,11016658,11019366,4947858,5065578,11103661,11107650,5073316,5077700,11431606,11436894,5479176,5565332,11530075,11470146,5619974,5615324,11899682,11945430,4537999,4528787,11298701,11258066,5064203,5043964,11139512,11135738,4514669,4503899,10872744,10868944,5536235,5533883,10853503,10851844,5651237,5061466,12043821,12028715,6159671,6087546,10582320,10577351,4675007,4678965,10781563,10782960,5585383,5549412,11487548,11486773,4618607,4600312,11220807,11315188,4596364,4619454,10809239,10857318,5022114,5120975,10845062,10846587,5283819,5299497,12473455,12587323,22478458
1763706356,2,48.00,77.32,75.00,75.00,74.26,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.25,75.00,75.00,75.25,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.25,74.51,75.00,75.25,74.26,75.00,75.00,75.00,75.00,75.00,74.51,75.00,75.00,75.00,75.00,75.76,75.25,75.00,75.00,75.00,75.00,75.25,75.00,75.00,74.26,75.00,74.26,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,74.26,75.25,75.00,75.25,75.00,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.00,75.25,75.00,75.25,75.00,75.00,75.00,75.25,75.00,75.00,75.00,75.25,75.00,75.00,75.00,75.25,75.00,75.00,74.26,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,26094028,14209607,14207229,4227278,4219976,13878642,13885217,4011706,4047976,13873181,13870896,4078756,4109387,13872756,13876943,4241612,4253610,13864736,13859925,4326289,4453202,13857733,13862666,3935451,3958308,13865532,13865680,4132755,4148291,13861754,13865163,4249629,4252856,13854666,13855908,3899201,3919105,13867603,13868069,3790060,3805662,13855034,13850512,4116379,4105912,13850653,13847412,4163150,4162973,13855580,13854935,4502912,4244688,13873427,13869029,3995205,4013412,13858173,13855284,4092264,4119245,13866574,13868400,4689935,4416854,14000387,14003628,5184407,6290127,13883997,13890394,5857385,5659245,13881073,13882478,5347524,5950435,13856426,13859553,4754146,4762202,13876703,13871862,4998997,5009795,13883897,13885219,5759941,5771411,13881381,13891173,5181786,5192307,13858727,13865273,6042511,5832355,13874971,13876508,5209903,5183289,13855410,13857987,5230468,5257856,13865557,13861793,5040095,5357772,13845857,13852364,5634828,5674445,13874216,13875199,5014362,5019902,13885551,13885513,5372141,5358144,13876960,13881674,5390082,5402209,13865443,13870149,5787776,5878085,13890579,13892150,4791347,4789656,13996019,13998624,5412140,5487050,14211381,14173773,5218798,5224298,14439100,14477212,4329674,4326642,14030183,14000526,4884016,4846829,13977178,13980750,4305044,4263931,13871575,13875636,4920842,4935520,13878873,13874801,4873220,4930023,14278769,14277184,5872439,5743464,13830165,13833752,4555748,4563912,13860529,13865914,5565549,5531789,14095850,14095609,4772793,4520575,14190344,14219526,4629799,4793420,13943133,13963360,4544688,4599307,13896589,13897024,4771925,4764815,14518842,14538980,26058784
1763706357,3,48.00,76.53,75.00,75.00,75.00,75.76,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.76,74.26,75.00,75.00,75.00,75.00,76.00,75.76,77.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,74.26,75.00,74.26,75.00,75.76,75.00,75.00,75.00,26164900,14237659,14186911,5831992,4873060,14036974,14041017,4272008,4263885,13853174,13850773,4362303,4389244,13870272,13870681,4588845,4597366,13883735,13865027,4581089,4568592,13876060,13877392,4186873,4220124,13862403,13862831,4476499,4490702,13871932,13875535,4593487,4601154,13867262,13868050,4134215,4148027,13864124,13860086,3980646,4001078,13873880,13872294,4386155,4372544,13848501,13847445,4480207,4490424,13865471,13866043,4691166,4524293,13858531,13854949,4191213,4217795,13858485,13853712,4296923,4318422,13871060,13875643,4951096,4676142,13964206,13972067,5609691,7160395,13871807,13877584,6548048,6257659,13873184,13876408,5722216,6419375,13870476,13872370,4899555,4910955,13871622,13872244,5175005,5180301,13862253,13863315,6324978,6345383,13882117,13887636,5578777,5588213,13871268,13872564,6478976,6173172,13858501,13855159,5579736,5522636,13857853,13858415,5780629,5809520,13873777,13871385,5350238,5814779,13865956,13868279,6186319,6227295,13874043,13870469,5294091,5311068,13873509,13879665,5938134,5930464,13870714,13883392,5881945,5889908,13862380,13868109,5851433,5952402,13926004,13928776,4412417,4380467,13977471,13982028,5021607,5108404,14164855,14135629,4724084,4728779,14359636,14401298,4043267,4037874,13958643,13945772,4498707,4478330,13954547,13957764,4044710,3975680,13838716,13843975,4220479,4260008,13853701,13850869,4458431,4459825,14256261,14239532,5360835,5186069,13841790,13841675,4236804,4240209,13843023,13842789,5160086,5145717,14085039,14088218,4636910,4280075,14105851,14133739,4409663,4629149,13885625,13884888,4057716,4064189,13873520,13867926,4327011,4308497,14461480,14463727,26039668
1763706358,4,49.00,76.53,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.76,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.25,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,26161581,14208136,14219818,5280647,5314122,14071565,14079730,4328347,4317068,13860664,13854683,4361854,4398457,13871485,13867791,4591561,4596620,13869701,13865940,4567479,4574614,13863569,13865448,4164412,4187394,13869898,13871891,4475274,4489004,13868512,13870715,4582687,4598075,13863682,13866081,4139206,4154211,13869307,13868113,3976307,4001320,13883152,13883628,4392888,4374276,13849630,13846333,4474436,4485325,13866122,13869249,4690834,4524935,13869234,13866499,4209934,4230878,13866665,13862698,4295237,4319382,13865428,13869241,4954591,4679134,13941071,13950783,5597589,7121980,13870911,13875500,6562703,6264485,13886159,13887757,5734621,6430802,13881385,13881356,4898238,4907261,13872859,13871762,5179052,5183336,13860522,13859173,6330239,6345339,13862197,13869530,5571389,5581895,13870066,13873009,6486101,6184525,13876471,13870941,5570977,5531641,13857908,13856480,5789324,5820840,13866525,13864619,5332692,5783895,13852474,13858620,6185937,6237713,13870351,13874059,5312701,5319142,13872854,13870832,5925552,5914881,13868910,13883106,5890284,5890407,13860833,13861789,5960932,6052983,13911100,13913984,4346723,4324950,13937089,13938941,4889829,4973940,14012354,13984409,4717175,4730854,14267299,14305817,4047616,4045354,13894836,13894411,4580336,4567815,13911080,13916572,4169967,4116846,13845668,13849099,4153277,4172871,13855112,13855442,4337774,4386366,14156687,14138875,5302487,5160572,13852466,13849443,4260204,4262902,13836514,13838857,5158370,5136454,14068325,14069023,4742902,4393998,13995639,14033518,4518295,4693600,13851848,13852422,4081799,4093485,13848195,13839308,4371612,4392614,14367584,14369141,26005206
1763706359,5,49.00,76.53,75.00,75.00,75.00,76.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.00,74.26,75.00,75.00,74.26,75.00,75.00,75.00,74.26,74.26,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.76,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.51,75.00,75.00,74.26,75.25,75.00,75.25,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.25,75.25,75.00,75.00,75.25,75.00,74.26,75.00,75.00,75.25,75.00,74.51,75.25,75.00,75.00,75.00,75.76,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.25,75.00,75.25,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.51,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.25,75.49,26173409,14206438,14207160,5287158,5277935,14059959,14061629,4375888,4374722,13867352,13868476,4369317,4396190,13867480,13870575,4579976,4595522,13874726,13845926,4532417,4525169,13855874,13862518,4160728,4183257,13858531,13857986,4473593,4479928,13876273,13877448,4589748,4591972,13850477,13852319,4134647,4147094,13866725,13868661,3972519,3994616,13864531,13867466,4383414,4372586,13856353,13855100,4473038,4489552,13844250,13875240,4689857,4519777,13848754,13847711,4200736,4226382,13853827,13851796,4296979,4312780,13865612,13871175,4960448,4684663,13986336,13988028,5599800,7136812,13874514,13880722,6561058,6267427,13864767,13867263,5731585,6427328,13881112,13880003,4901998,4906023,13878736,13878048,5172606,5178702,13863290,13865350,6342408,6355450,13861661,13875466,5564063,5583067,13868330,13870801,6471514,6172671,13873406,13869072,5584497,5530921,13859598,13859778,5795903,5827619,13868035,13865983,5322181,5784856,13862188,13866741,6186610,6225906,13841596,13897476,5325921,5320620,13866845,13863297,5929277,5923440,13856002,13871317,5877471,5875395,13859723,13864278,5951122,6073532,13911976,13913959,4300933,4269953,13882223,13881987,5515902,4915216,13981810,13970942,4715687,4712997,14162948,14204871,4075136,4039828,13822108,13826508,4508545,4518528,13858619,13856802,4228836,4187245,13833758,13837828,4159139,4164808,13836389,13828583,4235812,4275614,14055725,14044487,5252700,5090466,13886116,13882653,4233339,4236731,13823032,13823849,5151082,5106589,14019767,14023481,4838588,4519244,13876642,13901573,4621535,4786869,13837175,13837008,4077898,4087850,13835539,13836014,4484805,4498604,14415066,14395840,25944124
1763706360,6,50.00,76.53,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.25,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,74.26,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,74.75,75.00,75.00,75.00,74.26,75.00,75.00,75.00,75.00,75.00,75.00,74.26,75.00,75.00,75.00,26295304,14232852,14312703,5277970,5273143,14118114,14123112,4479077,4437597,13927854,13926903,4376218,4413096,13960354,13976231,4570751,4597327,13947967,13935997,4576276,4563496,13932227,13933877,4168436,4193212,13936791,13937705,4498014,4511217,13941277,13943729,4595107,4608521,13934318,13934924,4159599,4168293,13932383,13937478,4044694,4004924,13937955,13936550,4407398,4400416,13936901,13935467,4498214,4504148,13940571,13940244,4708431,4543725,13924853,13924248,4234451,4259308,13937544,13932922,4313988,4331603,13943459,13943775,4973819,4691369,14023001,14035001,5611190,7175456,13947487,13951962,6594858,6307708,13940151,13947536,5765568,6450862,13958470,13958963,4935622,4945047,13949827,13950928,5205706,5217881,13947431,13948077,6368283,6385182,13937857,13939351,5593810,5608157,13934955,13940409,6508164,6201485,13933449,13930625,5612704,5559396,13922431,13919695,5820452,5857598,13943592,13941302,5342269,5805003,13933215,13934209,6217341,6259301,13934240,13946787,5354242,5351040,13937238,13933590,5945231,5939877,13914270,13926323,5911310,5912213,13910279,13916514,5910355,6030764,13951876,13981902,4288756,4256509,13907594,13912734,4833425,4929555,13969695,13963216,4697197,4684069,14135143,14169898,4142866,4137073,13885564,13887365,4502161,4509377,13908666,13911561,4229477,4198333,13902120,13907468,4189697,4206794,13906726,13902245,4157202,4181225,14080817,14077163,5163699,5025136,13928430,13991174,4323040,4310860,13889717,13892052,5162799,5124344,14056716,14056987,4955895,4648212,13891298,13901155,4686373,4851963,13902445,13902616,4108009,4112871,13905565,13905659,4612142,4603079,14415823,14436651,26026652
