# coreburner log
# mode=multi
# workload=AVX2
# util=100.0
# threads=192
# interval=1s
# temp_threshold=90.0
# start_time=1764089038
timestamp,elapsed_sec,cpu_temp,cpu0_util,cpu0_freq,cpu1_util,cpu1_freq,cpu2_util,cpu2_freq,cpu3_util,cpu3_freq,cpu4_util,cpu4_freq,cpu5_util,cpu5_freq,cpu6_util,cpu6_freq,cpu7_util,cpu7_freq,cpu8_util,cpu8_freq,cpu9_util,cpu9_freq,cpu10_util,cpu10_freq,cpu11_util,cpu11_freq,cpu12_util,cpu12_freq,cpu13_util,cpu13_freq,cpu14_util,cpu14_freq,cpu15_util,cpu15_freq,cpu16_util,cpu16_freq,cpu17_util,cpu17_freq,cpu18_util,cpu18_freq,cpu19_util,cpu19_freq,cpu20_util,cpu20_freq,cpu21_util,cpu21_freq,cpu22_util,cpu22_freq,cpu23_util,cpu23_freq,cpu24_util,cpu24_freq,cpu25_util,cpu25_freq,cpu26_util,cpu26_freq,cpu27_util,cpu27_freq,cpu28_util,cpu28_freq,cpu29_util,cpu29_freq,cpu30_util,cpu30_freq,cpu31_util,cpu31_freq,cpu32_util,cpu32_freq,cpu33_util,cpu33_freq,cpu34_util,cpu34_freq,cpu35_util,cpu35_freq,cpu36_util,cpu36_freq,cpu37_util,cpu37_freq,cpu38_util,cpu38_freq,cpu39_util,cpu39_freq,cpu40_util,cpu40_freq,cpu41_util,cpu41_freq,cpu42_util,cpu42_freq,cpu43_util,cpu43_freq,cpu44_util,cpu44_freq,cpu45_util,cpu45_freq,cpu46_util,cpu46_freq,cpu47_util,cpu47_freq,cpu48_util,cpu48_freq,cpu49_util,cpu49_freq,cpu50_util,cpu50_freq,cpu51_util,cpu51_freq,cpu52_util,cpu52_freq,cpu53_util,cpu53_freq,cpu54_util,cpu54_freq,cpu55_util,cpu55_freq,cpu56_util,cpu56_freq,cpu57_util,cpu57_freq,cpu58_util,cpu58_freq,cpu59_util,cpu59_freq,cpu60_util,cpu60_freq,cpu61_util,cpu61_freq,cpu62_util,cpu62_freq,cpu63_util,cpu63_freq,cpu_others_util,cpu_others_freq,thread0_ops_delta,thread1_ops_delta,thread2_ops_delta,thread3_ops_delta,thread4_ops_delta,thread5_ops_delta,thread6_ops_delta,thread7_ops_delta,thread8_ops_delta,thread9_ops_delta,thread10_ops_delta,thread11_ops_delta,thread12_ops_delta,thread13_ops_delta,thread14_ops_delta,thread15_ops_delta,thread16_ops_delta,thread17_ops_delta,thread18_ops_delta,thread19_ops_delta,thread20_ops_delta,thread21_ops_delta,thread22_ops_delta,thread23_ops_delta,thread24_ops_delta,thread25_ops_delta,thread26_ops_delta,thread27_ops_delta,thread28_ops_delta,thread29_ops_delta,thread30_ops_delta,thread31_ops_delta,thread32_ops_delta,thread33_ops_delta,thread34_ops_delta,thread35_ops_delta,thread36_ops_delta,thread37_ops_delta,thread38_ops_delta,thread39_ops_delta,thread40_ops_delta,thread41_ops_delta,thread42_ops_delta,thread43_ops_delta,thread44_ops_delta,thread45_ops_delta,thread46_ops_delta,thread47_ops_delta,thread48_ops_delta,thread49_ops_delta,thread50_ops_delta,thread51_ops_delta,thread52_ops_delta,thread53_ops_delta,thread54_ops_delta,thread55_ops_delta,thread56_ops_delta,thread57_ops_delta,thread58_ops_delta,thread59_ops_delta,thread60_ops_delta,thread61_ops_delta,thread62_ops_delta,thread63_ops_delta,thread64_ops_delta,thread65_ops_delta,thread66_ops_delta,thread67_ops_delta,thread68_ops_delta,thread69_ops_delta,thread70_ops_delta,thread71_ops_delta,thread72_ops_delta,thread73_ops_delta,thread74_ops_delta,thread75_ops_delta,thread76_ops_delta,thread77_ops_delta,thread78_ops_delta,thread79_ops_delta,thread80_ops_delta,thread81_ops_delta,thread82_ops_delta,thread83_ops_delta,thread84_ops_delta,thread85_ops_delta,thread86_ops_delta,thread87_ops_delta,thread88_ops_delta,thread89_ops_delta,thread90_ops_delta,thread91_ops_delta,thread92_ops_delta,thread93_ops_delta,thread94_ops_delta,thread95_ops_delta,thread96_ops_delta,thread97_ops_delta,thread98_ops_delta,thread99_ops_delta,thread100_ops_delta,thread101_ops_delta,thread102_ops_delta,thread103_ops_delta,thread104_ops_delta,thread105_ops_delta,thread106_ops_delta,thread107_ops_delta,thread108_ops_delta,thread109_ops_delta,thread110_ops_delta,thread111_ops_delta,thread112_ops_delta,thread113_ops_delta,thread114_ops_delta,thread115_ops_delta,thread116_ops_delta,thread117_ops_delta,thread118_ops_delta,thread119_ops_delta,thread120_ops_delta,thread121_ops_delta,thread122_ops_delta,thread123_ops_delta,thread124_ops_delta,thread125_ops_delta,thread126_ops_delta,thread127_ops_delta,thread128_ops_delta,thread129_ops_delta,thread130_ops_delta,thread131_ops_delta,thread132_ops_delta,thread133_ops_delta,thread134_ops_delta,thread135_ops_delta,thread136_ops_delta,thread137_ops_delta,thread138_ops_delta,thread139_ops_delta,thread140_ops_delta,thread141_ops_delta,thread142_ops_delta,thread143_ops_delta,thread144_ops_delta,thread145_ops_delta,thread146_ops_delta,thread147_ops_delta,thread148_ops_delta,thread149_ops_delta,thread150_ops_delta,thread151_ops_delta,thread152_ops_delta,thread153_ops_delta,thread154_ops_delta,thread155_ops_delta,thread156_ops_delta,thread157_ops_delta,thread158_ops_delta,thread159_ops_delta,thread160_ops_delta,thread161_ops_delta,thread162_ops_delta,thread163_ops_delta,thread164_ops_delta,thread165_ops_delta,thread166_ops_delta,thread167_ops_delta,thread168_ops_delta,thread169_ops_delta,thread170_ops_delta,thread171_ops_delta,thread172_ops_delta,thread173_ops_delta,thread174_ops_delta,thread175_ops_delta,thread176_ops_delta,thread177_ops_delta,thread178_ops_delta,thread179_ops_delta,thread180_ops_delta,thread181_ops_delta,thread182_ops_delta,thread183_ops_delta,thread184_ops_delta,thread185_ops_delta,thread186_ops_delta,thread187_ops_delta,thread188_ops_delta,thread189_ops_delta,thread190_ops_delta,thread191_ops_delta
1764089039,1,54.00,100.00,1800210,100.00,1800213,100.00,1800185,100.00,1800145,100.00,2600401,100.00,2600379,100.00,2600357,100.00,2600359,100.00,2600475,100.00,2600376,100.00,2600378,100.00,2600376,100.00,2600442,100.00,2600458,100.00,2600409,100.00,2600456,100.00,2600537,100.00,2600431,100.00,2600392,100.00,2600430,100.00,2600583,100.00,2600622,100.00,2600546,100.00,2600592,100.00,2600518,100.00,2600473,100.00,2600455,100.00,2600545,100.00,2600550,100.00,2600498,100.00,2600564,100.00,2600564,100.00,2600319,100.00,2600465,100.00,2600426,100.00,2600388,100.00,2600494,100.00,2600451,100.00,2600446,100.00,2600532,100.00,2600532,100.00,2600548,100.00,2600547,100.00,2600541,100.00,2600303,100.00,2600450,100.00,2600332,100.00,2600301,100.00,2600521,100.00,2600640,100.00,2600580,100.00,2600531,100.00,2600529,100.00,2600518,100.00,2600507,100.00,2600520,100.00,2600595,100.00,2600594,100.00,2600528,100.00,2600593,100.00,2600206,100.00,2600256,100.00,2600323,100.00,2600292,99.98,2600385,9483075,9499373,7526326,7574735,4533272,4531859,12404777,12431685,4511408,4509308,12444875,12443716,4327462,4325880,12529824,12482479,5071673,5066337,12231141,12222969,4907390,4904552,12292243,12283286,4605267,4610611,12310535,12311043,4982410,4980444,12213218,12218918,4796615,4797490,12250318,12244690,4988647,4986176,12157610,12158120,5085088,5061339,13637074,13637225,4528880,4522404,12454509,12489413,4904123,4906763,12171353,12179197,4974719,4976686,12178379,12178556,4950963,4951173,12100530,12097032,4625536,4623045,12278243,12272990,3390868,3393671,12386272,12386670,3363212,3363653,12351519,12351574,3371779,3376378,12313927,12307273,3071025,3797952,11862456,13048641,3589764,3588214,12208613,12202953,3494964,3506812,12224712,12216902,3419850,3424174,12232246,12229904,3421491,3422863,12200196,12190869,3509459,3508058,12254639,12234611,3413550,3410290,12251315,12254166,3319283,3316449,12374922,12370689,3500901,3503984,12221398,12219559,3424790,3425007,12055022,12055495,3474794,3474851,12178177,12182715,3568277,3571514,12194333,12195668,3363689,3331011,12231260,12214036,3106564,3093294,12447987,12453831,2959909,2964314,12583835,12582228,3525926,3528072,12305250,12298875,3371132,3370917,12378250,12378885,3325375,3324522,12394891,12386712,3023153,2968385,12584437,12578712,2569711,2579609,12738962,12765566,3113448,3057542,12604128,12650648,3381667,3389012,12358737,12361903,3095185,3112644,12499385,12508443,3281108,3294952,13457207,13567898,2853793,3130339,12767519,12881892,3040084,3038305,12611053,12618552,2888360,2889072,12610789,12510993,3048388,2989886,12392499,12411597,3067472,3019607,12469493,12469742
1764089040,2,55.00,100.00,1800136,100.00,1800187,100.00,1800205,100.00,1800168,100.00,2600348,100.00,2600386,100.00,2600428,100.00,2600356,100.00,2600465,100.00,2600473,100.00,2600444,100.00,2600386,100.00,2600447,100.00,2600376,100.00,2600450,100.00,2600409,100.00,2600353,100.00,2600422,100.00,2600406,100.00,2600347,100.00,2600530,100.00,2600533,100.00,2600532,100.00,2600534,100.00,2600571,100.00,2600594,100.00,2600527,100.00,2600454,100.00,2600486,100.00,2600448,100.00,2600432,100.00,2600477,100.00,2600327,100.00,2600282,100.00,2600302,100.00,2600388,100.00,2600561,100.00,2600557,100.00,2600510,100.00,2600445,100.00,2600496,100.00,2600514,100.00,2600505,100.00,2600531,100.00,2600392,100.00,2600460,100.00,2600396,100.00,2600399,100.00,2600631,100.00,2600570,100.00,2600646,100.00,2600645,100.00,2600394,100.00,2600483,100.00,2600495,100.00,2600421,100.00,2600480,100.00,2600425,100.00,2600409,100.00,2600501,100.00,2600416,100.00,2600346,100.00,2600307,100.00,2600346,100.00,2600403,9296990,9320791,7387588,7451966,4432383,4432991,12146344,12119297,4411362,4410525,12160002,12163477,4250549,4254720,12240655,12242277,4963055,4962882,11964386,11961498,4808960,4807081,12022604,12026293,4531917,4529677,12082393,12083198,4894886,4896960,11988368,11991070,4718376,4719496,12024165,12028572,4926345,4889228,11940153,11946470,5022465,4976379,13431214,13392749,4469388,4458401,12188140,12340326,4837889,4849563,11971349,11978071,4900728,4873486,11969610,11976482,4872857,4882373,11904166,11902482,4547934,4567461,12083211,12086873,3337877,3339332,12192842,12193457,3384146,3251003,12179959,12173279,3312929,3335263,12116843,12121088,3031406,3747087,11668702,12862431,3539324,3541167,12019714,12022253,3453007,3455550,12050517,12040476,3379822,3379125,12061585,12060890,3374995,3375393,12031721,12033958,3467361,3466135,12086497,12084728,3371443,3369691,12094881,12094255,3277828,3278529,12219169,12216492,3465328,3465543,12081558,12082503,3384852,3379400,11923998,11920743,3437400,3436551,12041511,12045490,3533564,3531554,12064815,12066877,3309495,3308573,12092320,12088338,3095388,3037579,12331091,12332509,2927899,2933882,12455008,12458202,3491022,3491312,12180698,12178672,3340752,3340719,12258621,12261861,3299603,3299015,12300378,12297378,2944161,2942103,12486384,12483313,2552725,2551120,12646024,12644253,3045128,3045778,12511302,12558198,3366271,3354509,12274409,12280841,3071249,3070734,12408257,12407606,3253206,3253892,13396275,13398648,2951628,2952665,12706650,12693916,2987199,2987465,12540752,12540012,2868822,2869954,12490673,12481036,3071470,2912338,12380759,12383743,3015469,3015865,12445070,12446402
1764089041,3,56.00,100.00,1800197,100.00,1800146,100.00,1800136,100.00,1800178,100.00,2600284,100.00,2600311,100.00,2600290,100.00,2600335,100.00,2600421,100.00,2600507,100.00,2600441,100.00,2600523,100.00,2600421,100.00,2600526,100.00,2600456,100.00,2600437,100.00,2600365,100.00,2600369,100.00,2600457,100.00,2600327,100.00,2600565,100.00,2600524,100.00,2600599,100.00,2600580,100.00,2600482,100.00,2600492,100.00,2600460,100.00,2600567,100.00,2600575,100.00,2600470,100.00,2600510,100.00,2600526,100.00,2600479,100.00,2600374,100.00,2600405,100.00,2600415,100.00,2600556,100.00,2600567,100.00,2600533,100.00,2600529,100.00,2600468,100.00,2600509,100.00,2600392,100.00,2600448,100.00,2600423,100.00,2600377,100.00,2600392,100.00,2600375,100.00,2600522,100.00,2600614,100.00,2600585,100.00,2600537,100.00,2600541,100.00,2600576,100.00,2600582,100.00,2600543,100.00,2600467,100.00,2600469,100.00,2600467,100.00,2600519,100.00,2600215,100.00,2600249,100.00,2600342,100.00,2600249,100.00,2600391,9227242,9330502,7382145,7439171,4441132,4443772,12134372,12132658,4402723,4419252,12161276,12166240,4260378,4249302,12243299,12244054,4957799,4968339,11962718,11968212,4803637,4811990,12021822,12028929,4525893,4537119,12086956,12085345,4898172,4894345,11996643,11990772,4717542,4718990,12029665,12031708,4908137,4907824,11943104,11936710,4997672,4993759,13404446,13399964,4443633,4442957,12191591,12349129,4840885,4840738,11977831,11976323,4894003,4878964,11974403,11978919,4876565,4876902,11903781,11911531,4557855,4556556,12087489,12086331,3339400,3340924,12197339,12199333,3337853,3290659,12174914,12174038,3321547,3325649,12130464,12128120,3357520,3361161,10450441,14255344,3943588,3944356,11984078,11980926,3455447,3455590,12059810,12059351,3375986,3377982,12067822,12075885,3376252,3376480,12033140,12049655,3466873,3466372,12099185,12100839,3370504,3369593,12104169,12110279,3277595,3278137,12227403,12228406,3465712,3464659,12088600,12081349,3385656,3381406,11924008,11925926,3438671,3438701,12053196,12049521,3533276,3534867,12071755,12070151,3308318,3308171,12096139,12095128,3080849,3052787,12332754,12334700,2932315,2934487,12461760,12463674,3493877,3489868,12186613,12187165,3339129,3340984,12267120,12266237,3303204,3304445,12305015,12306605,2945146,2943918,12493765,12491489,2550475,2550753,12648617,12650555,3046375,3047025,12537933,12533670,3358490,3347810,12280995,12281646,3071562,3070236,12415296,12413013,3253859,3252938,13392236,13402320,2862255,3007369,12711581,12714147,2986236,2986603,12520871,12532145,2864971,2865182,12472998,12465767,2996317,2998792,12354335,12353739,3012723,3017403,12443532,12446398
1764089042,4,57.00,100.00,1800224,100.00,1800197,100.00,1800204,100.00,1800172,100.00,2600352,100.00,2600358,100.00,2600299,100.00,2600368,100.00,2600506,100.00,2600427,100.00,2600451,100.00,2600434,100.00,2600415,100.00,2600373,100.00,2600454,100.00,2600449,100.00,2600373,100.00,2600385,100.00,2600395,100.00,2600397,100.00,2600614,100.00,2600643,100.00,2600585,100.00,2600537,100.00,2600511,100.00,2600484,100.00,2600460,100.00,2600471,100.00,2600446,100.00,2600518,100.00,2600471,100.00,2600425,100.00,2600466,100.00,2600468,100.00,2600398,100.00,2600419,100.00,2600481,100.00,2600499,100.00,2600507,100.00,2600552,100.00,2600544,100.00,2600508,100.00,2600483,100.00,2600516,100.00,2600430,100.00,2600362,100.00,2600376,100.00,2600468,100.00,2600657,100.00,2600604,100.00,2600591,100.00,2600546,100.00,2600395,100.00,2600450,100.00,2600494,100.00,2600491,100.00,2600550,100.00,2600496,100.00,2600464,100.00,2600515,100.00,2600275,100.00,2600382,100.00,2600282,100.00,2600317,100.00,2600386,9262158,9365857,7411510,7460671,4440531,4457978,12185048,12179573,4439833,4423250,12215456,12215124,4259873,4283527,12292566,12292359,4993493,4972170,12012507,12019110,4825444,4820501,12075800,12071007,4548805,4550090,12136739,12131462,4916074,4912172,12040421,12041568,4736319,4737358,12080796,12078610,4927065,4926019,11987629,11992685,5018409,5014607,13457382,13454825,4458538,4461276,12159848,12496721,4886724,4886740,12017160,12024678,4918468,4896977,12026447,12025787,4893375,4899063,11957298,11956878,4569517,4574993,12132812,12130871,3351782,3354040,12246854,12244311,3332599,3318965,12215986,12212998,3337149,3336198,12176746,12177497,3369739,3370926,10487004,14309670,3959694,3959546,12033466,12024813,3467079,3470226,12105718,12106791,3392141,3392802,12123248,12121410,3391911,3388331,12097704,12088018,3478527,3480137,12141475,12145006,3383338,3383530,12153179,12156591,3288665,3287293,12278172,12281794,3475148,3476953,12133398,12132154,3396491,3398198,11973690,11972235,3448156,3450414,12103440,12092956,3547852,3546695,12112396,12121929,3326228,3322498,12147269,12141352,3078650,3078944,12383034,12386746,2942049,2951403,12523396,12520617,3505258,3505331,12240596,12240914,3354196,3352804,12321330,12321460,3316504,3316311,12360863,12360718,2955080,2958003,12548986,12548203,2561344,2561382,12703359,12704317,3058108,3059026,12590625,12590262,3373230,3363091,12334686,12335925,3085520,3085005,12462872,12468636,3267394,3265068,13448876,13453056,2961749,2962379,12746033,12753644,3001174,3000756,12594334,12583598,2880940,2877822,12536354,12531861,3006750,3005499,12412907,12414075,3028748,3030654,12511533,12505965
1764089043,5,57.00,100.00,1800207,100.00,1800206,100.00,1800194,100.00,1800263,100.00,2600292,100.00,2600291,100.00,2600333,100.00,2600309,100.00,2600435,100.00,2600417,100.00,2600375,100.00,2600445,100.00,2600437,100.00,2600394,100.00,2600414,100.00,2600412,100.00,2600501,100.00,2600354,100.00,2600332,100.00,2600324,100.00,2600477,100.00,2600546,100.00,2600571,100.00,2600560,100.00,2600563,100.00,2600497,100.00,2600469,100.00,2600544,100.00,2600417,100.00,2600436,100.00,2600409,100.00,2600510,100.00,2600456,100.00,2600454,100.00,2600454,100.00,2600450,100.00,2600485,100.00,2600489,100.00,2600377,100.00,2600426,100.00,2600476,100.00,2600506,100.00,2600522,100.00,2600391,100.00,2600426,100.00,2600333,100.00,2600415,100.00,2600471,100.00,2600531,100.00,2600543,100.00,2600503,100.00,2600553,100.00,2600547,100.00,2600522,100.00,2600490,100.00,2600537,100.00,2600399,100.00,2600512,100.00,2600433,100.00,2600400,100.00,2600323,100.00,2600301,100.00,2600254,100.00,2600329,100.00,2600392,9230042,9379219,7386603,7436019,4434592,4445755,12161378,12161055,4411699,4429404,12166656,12223866,4269320,4270803,12271151,12269563,4969227,4975353,11994013,11989206,4817594,4818972,12054461,12052294,4540851,4542843,12111306,12111419,4905822,4907317,12018378,12017122,4732022,4730388,12060103,12059430,4918091,4918139,11956473,11980354,5009806,5007016,13428072,13437971,4455827,4455392,12222318,12374087,4852511,4855710,12002263,11999411,4907792,4891731,12003404,12002497,4889346,4886588,11930700,11936070,4567178,4563925,12114043,12112740,3343869,3349178,12223749,12224063,3324821,3309413,12191352,12189454,3332022,3329996,12153439,12154938,3363466,3362675,10469702,14282933,3947454,3949784,12007934,12007262,3461021,3463171,12084545,12086701,3380883,3387644,12099763,12104653,3386946,3382209,12074015,12070328,3469917,3472356,12119622,12122676,3373338,3375145,12131142,12131232,3286910,3283557,12261111,12260878,3466065,3466885,12108861,12113162,3388622,3392696,11949478,11951748,3444300,3444014,12073365,12078428,3539294,3540821,12096247,12093812,3316206,3318950,12122456,12124119,3073967,3074527,12362437,12362252,2937187,2941909,12500326,12499736,3500243,3497387,12219510,12219411,3347962,3348401,12300815,12298338,3308343,3310502,12339376,12340235,2953258,2951482,12526466,12526513,2557028,2557579,12684777,12683166,3052227,3053970,12567370,12571232,3369976,3361192,12313932,12315075,3076703,3077207,12446885,12444416,3263074,3260304,13425072,13430038,2867912,3012055,12741011,12743530,2995084,2995407,12550750,12555489,2870435,2870683,12496691,12494683,3001381,3002287,12378695,12378404,3022109,3026959,12471216,12474366
1764089044,6,57.00,100.00,1800203,100.00,1800189,100.00,1800145,100.00,1800148,100.00,2600282,100.00,2600284,100.00,2600309,100.00,2600228,100.00,2600532,100.00,2600465,100.00,2600425,100.00,2600487,100.00,2600417,100.00,2600457,100.00,2600466,100.00,2600359,100.00,2600339,100.00,2600480,100.00,2600448,100.00,2600368,100.00,2600641,100.00,2600549,100.00,2600596,100.00,2600562,100.00,2600608,100.00,2600630,100.00,2600618,100.00,2600584,100.00,2600523,100.00,2600608,100.00,2600574,100.00,2600538,100.00,2600384,100.00,2600357,100.00,2600340,100.00,2600326,100.00,2600458,100.00,2600534,100.00,2600499,100.00,2600477,100.00,2600447,100.00,2600480,100.00,2600467,100.00,2600423,100.00,2600463,100.00,2600498,100.00,2600500,100.00,2600409,100.00,2600605,100.00,2600573,100.00,2600586,100.00,2600508,100.00,2600422,100.00,2600529,100.00,2600471,100.00,2600458,100.00,2600484,100.00,2600491,100.00,2600427,100.00,2600538,100.00,2600193,100.00,2600224,100.00,2600196,100.00,2600252,100.00,2600382,9235713,9361156,7398928,7448958,4443804,4437322,12159262,12154340,4417790,4423546,12185943,12188711,4249024,4274761,12244673,12297072,4982234,4973334,11980338,11986626,4817601,4818481,12047709,12046113,4539265,4541242,12105328,12112340,4902011,4911019,12016061,12017513,4725996,4730315,12056379,12047894,4915671,4916734,11946680,11981713,5004399,5016337,13401331,13469588,4468373,4464680,12217064,12366675,4850618,4849114,12012519,11987877,4914803,4892357,12001696,12000206,4884293,4884816,11931823,11931667,4564938,4565826,12108506,12107706,3345670,3348021,12220552,12219910,3320437,3305849,12183081,12183424,3330846,3332738,12150340,12151986,3359062,3359629,10456407,14277200,3944399,3949825,12004944,12007119,3458371,3463039,12083139,12077443,3382387,3385608,12100803,12096344,3382399,3381468,12064671,12070008,3473238,3471386,12119958,12115303,3375117,3372923,12124137,12127091,3282117,3282650,12253877,12255999,3461125,3462423,12102155,12101426,3390267,3393504,11949729,11944497,3442842,3443690,12077742,12068508,3535014,3535468,12083586,12085119,3317426,3317649,12120250,12114652,3129060,3005685,12368822,12372903,2933949,2938640,12488134,12488004,3494655,3498182,12207938,12208289,3347232,3344825,12288994,12287473,3308604,3308516,12326549,12326790,2947228,2948720,12513806,12516790,2556332,2556002,12672369,12672705,3051580,3053992,12557742,12557022,3366052,3356598,12307558,12301063,3077326,3077640,12431969,12435883,3262460,3261686,13421000,13425896,2952767,2953469,12717284,12731965,2988394,2989105,12561907,12555423,2871567,2871185,12509224,12507188,3002131,3002818,12386059,12385582,3022987,3027010,12482529,12482443
1764089045,7,58.00,100.00,1800189,100.00,1800185,100.00,1800221,100.00,1800197,100.00,2600351,100.00,2600387,100.00,2600410,100.00,2600350,100.00,2600372,100.00,2600388,100.00,2600385,100.00,2600365,100.00,2600507,100.00,2600503,100.00,2600460,100.00,2600519,100.00,2600328,100.00,2600485,100.00,2600474,100.00,2600456,100.00,2600553,100.00,2600607,100.00,2600535,100.00,2600587,100.00,2600390,100.00,2600420,100.00,2600485,100.00,2600459,100.00,2600446,100.00,2600390,100.00,2600502,100.00,2600465,100.00,2600415,100.00,2600426,100.00,2600438,100.00,2600429,100.00,2600509,100.00,2600543,100.00,2600486,100.00,2600577,100.00,2600471,100.00,2600494,100.00,2600495,100.00,2600498,100.00,2600350,100.00,2600366,100.00,2600404,100.00,2600347,100.00,2600560,100.00,2600486,100.00,2600479,100.00,2600544,100.00,2600453,100.00,2600472,100.00,2600486,100.00,2600489,100.00,2600471,100.00,2600512,100.00,2600548,100.00,2600532,100.00,2600251,100.00,2600273,100.00,2600266,100.00,2600371,100.00,2600397,9315109,9315413,7414724,7468552,4446215,4456919,12176034,12172529,4414505,4431869,12204006,12194614,4264864,4274389,12280688,12270325,4971063,4984928,11993993,12003540,4821843,4827180,12057895,12063085,4539747,4553326,12120840,12123178,4913245,4909434,12026538,12029701,4729305,4735675,12064148,12064608,4920853,4922350,11977293,11977956,5007390,5017476,13405755,13500186,4479284,4477306,12222668,12385815,4858735,4858844,12027234,12000718,4914735,4895077,12009460,12009747,4895652,4893135,11941979,11943598,4571792,4566103,12121189,12119303,3348915,3352776,12234670,12234841,3414375,3229628,12212593,12210653,3332740,3335835,12154538,12155485,3360529,3362632,10460652,14264669,3949481,3952067,11997558,12012870,3465404,3467983,12080024,12081535,3386179,3387082,12098383,12102368,3387897,3385458,12066990,12071097,3476242,3475388,12116491,12113406,3379130,3377017,12120730,12125002,3291266,3286904,12254180,12255815,3467572,3467323,12109464,12113473,3395266,3394208,11959241,11960164,3445931,3446665,12081907,12085948,3535498,3534483,12096097,12091585,3321466,3322890,12129039,12129444,3136705,3002816,12384444,12384140,2942007,2942484,12469231,12531951,3506122,3507477,12212560,12214613,3350899,3349558,12296763,12292021,3310692,3310527,12330132,12334823,2952874,2951800,12522652,12523899,2561912,2561745,12679743,12680338,3054119,3052641,12566671,12567796,3367186,3359438,12311688,12314600,3081675,3080864,12443869,12444829,3262139,3264714,13438046,13440664,2871150,3015770,12755812,12753574,2996511,2997180,12562003,12560261,2872504,2874086,12510971,12501107,3004082,3004991,12387711,12385673,3025421,3031691,12484080,12484037
1764089046,8,58.00,100.00,1800171,100.00,1800154,100.00,1800120,100.00,1800124,100.00,2600325,100.00,2600322,100.00,2600322,100.00,2600349,100.00,2600499,100.00,2600448,100.00,2600380,100.00,2600460,100.00,2600471,100.00,2600483,100.00,2600406,100.00,2600513,100.00,2600396,100.00,2600394,100.00,2600431,100.00,2600382,100.00,2600643,100.00,2600679,100.00,2600602,100.00,2600631,100.00,2600483,100.00,2600481,100.00,2600487,100.00,2600424,100.00,2600550,100.00,2600606,100.00,2600534,100.00,2600594,100.00,2600472,100.00,2600506,100.00,2600475,100.00,2600380,100.00,2600483,100.00,2600502,100.00,2600608,100.00,2600554,100.00,2600490,100.00,2600532,100.00,2600530,100.00,2600563,100.00,2600454,100.00,2600381,100.00,2600497,100.00,2600389,100.00,2600619,100.00,2600641,100.00,2600602,100.00,2600580,100.00,2600412,100.00,2600394,100.00,2600460,100.00,2600523,100.00,2600488,100.00,2600434,100.00,2600502,100.00,2600486,100.00,2600285,100.00,2600235,100.00,2600253,100.00,2600259,100.00,2600390,9293543,9310450,7044528,7788107,4597127,4568815,12135537,12139315,4416817,4425536,12186401,12185870,4261430,4264394,12270512,12265856,4963931,4980754,11992410,11995857,4813188,4823153,12050917,12052565,4539997,4539277,12107765,12111481,4905626,4905398,12019623,12015904,4729066,4731912,12060787,12055030,4917835,4917237,11963375,11969191,5006847,5007493,13424996,13438721,4452161,4454329,12224930,12372724,4850386,4852751,12003006,12003666,4912651,4887748,12005294,12006764,4883298,4886330,11932646,11935727,4565040,4566978,12111915,12113732,3346645,3346100,12224621,12228760,3313110,3310107,12184106,12182041,3328765,3333656,12152697,12153745,3358256,3353213,10459211,14268650,3943571,3947670,12004058,12004239,3464360,3460288,12088017,12076638,3381635,3385021,12096167,12100693,3384530,3382743,12067919,12072327,3473391,3471678,12117985,12117505,3372750,3373353,12124451,12127584,3284687,3282443,12255174,12257535,3460341,3460725,12100497,12103008,3393313,3392711,11953123,11951981,3443663,3441420,12074502,12078665,3530771,3531858,12081253,12082823,3321684,3318594,12082047,12170436,3083415,3084167,12358790,12361374,2939209,2942249,12492310,12505913,3497242,3498378,12213681,12211857,3351262,3347929,12298489,12300350,3305873,3307257,12335144,12333470,2951700,2951245,12526853,12527914,2555057,2555306,12685076,12683492,3052502,3049940,12566587,12569937,3367741,3359643,12313765,12312014,3077596,3078423,12443484,12446678,3259808,3260314,13425593,13429535,2955764,2956637,12730498,12730207,2994366,2992777,12559426,12564998,2872066,2872881,12513134,12512964,2998771,3001982,12386350,12387495,3011835,3036944,12491971,12485057
